dataset,algorithm,instance,total_runs,feasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,lagrangian_relaxation,instance_0002.txt,2,2,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.1219885,0.1219885,0.113923,0.113923,0.130054,6.505229025000005e-05,0.008065500000000003
a,lagrangian_relaxation,instance_0003.txt,2,2,0,8.166666666666666,8.166666666666666,8.166666666666666,8.166666666666666,8.166666666666666,0.0,0.0,49.0,49.0,49,49,49,0.0,0.0,6.0,6.0,6,6,6,0.0,0.0,0.8174575,0.8174575,0.768174,0.768174,0.866741,0.002428863372249998,0.04928349999999998
a,lagrangian_relaxation,instance_0004.txt,2,2,0,3.5,3.5,3.5,3.5,3.5,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.2464055,0.2464055,0.230447,0.230447,0.262364,0.0002546737222499996,0.015958499999999987
a,lagrangian_relaxation,instance_0008.txt,2,1,1,115.3,115.3,115.3,115.3,115.3,0.0,0.0,2306.0,2306.0,2306,2306,2306,0.0,0.0,20.0,20.0,20,20,20,0.0,0.0,9.982048,9.982048,9.982048,9.982048,9.982048,0.0,0.0
a,lagrangian_relaxation,instance_0010.txt,2,2,0,11.903846153846153,11.903846153846153,11.903846153846153,11.903846153846153,11.903846153846153,0.0,0.0,1238.0,1238.0,1238,1238,1238,0.0,0.0,104.0,104.0,104,104,104,0.0,0.0,6.2294564999999995,6.2294564999999995,4.924391,4.924391,7.534522,1.70319595929025,1.3050655
a,lagrangian_relaxation,instance_0011.txt,2,2,0,9.99074074074074,9.99074074074074,9.99074074074074,9.99074074074074,9.99074074074074,0.0,0.0,1079.0,1079.0,1079,1079,1079,0.0,0.0,108.0,108.0,108,108,108,0.0,0.0,4.5196865,4.5196865,4.441901,4.441901,4.597472,0.0060505840102500095,0.07778550000000006
a,lagrangian_relaxation,instance_0012.txt,2,2,0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,0.7534915,0.7534915,0.851681,0.655302,0.851681,0.009641177910249998,0.09818949999999999
a,lagrangian_relaxation,instance_0016.txt,2,2,0,67.33333333333333,67.33333333333333,67.33333333333333,67.33333333333333,67.33333333333333,0.0,0.0,202.0,202.0,202,202,202,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,3.8944225,3.8944225,2.838703,2.838703,4.950142,1.1145436626802494,1.0557194999999997
a,lagrangian_relaxation,instance_0017.txt,2,2,0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,70.0,70.0,70,70,70,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,2.0594135,2.0594135,1.917223,1.917223,2.201604,0.02021813829025003,0.1421905000000001
a,lagrangian_relaxation,instance_0018.txt,2,2,0,112.4,112.4,112.4,112.4,112.4,0.0,0.0,562.0,562.0,562,562,562,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,7.673541999999999,7.673541999999999,8.362126,6.984958,8.362126,0.4741479250560001,0.6885840000000001
a,lagrangian_relaxation,instance_0019.txt,2,2,0,154.0,154.0,154.0,154.0,154.0,0.0,0.0,308.0,308.0,308,308,308,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,7.225898000000001,7.225898000000001,8.266106,6.18569,8.266106,1.0820326832640004,1.0402080000000002
a,lagrangian_relaxation,instance_0020.txt,2,2,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.0238545,0.0238545,0.02114,0.02114,0.026569,7.3685102499999995e-06,0.0027145
a,lp_aisle_focus,instance_0001.txt,1,1,0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,60.0,60.0,60,60,60,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.653532,0.653532,0.653532,0.653532,0.653532,0.0,0.0
a,lp_aisle_focus,instance_0002.txt,1,1,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.009103,0.009103,0.009103,0.009103,0.009103,0.0,0.0
a,lp_aisle_focus,instance_0003.txt,1,1,0,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,0.0,0.0,53.0,53.0,53,53,53,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,0.803133,0.803133,0.803133,0.803133,0.803133,0.0,0.0
a,lp_aisle_focus,instance_0004.txt,1,1,0,3.5,3.5,3.5,3.5,3.5,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.159602,0.159602,0.159602,0.159602,0.159602,0.0,0.0
a,lp_aisle_focus,instance_0009.txt,1,1,0,3.2,3.2,3.2,3.2,3.2,0.0,0.0,144.0,144.0,144,144,144,0.0,0.0,45.0,45.0,45,45,45,0.0,0.0,6.835711,6.835711,6.835711,6.835711,6.835711,0.0,0.0
a,lp_aisle_focus,instance_0016.txt,1,1,0,82.5,82.5,82.5,82.5,82.5,0.0,0.0,165.0,165.0,165,165,165,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,2.499222,2.499222,2.499222,2.499222,2.499222,0.0,0.0
a,lp_aisle_focus,instance_0017.txt,1,1,0,34.5,34.5,34.5,34.5,34.5,0.0,0.0,69.0,69.0,69,69,69,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.854433,0.854433,0.854433,0.854433,0.854433,0.0,0.0
a,lp_aisle_focus,instance_0018.txt,1,1,0,112.0,112.0,112.0,112.0,112.0,0.0,0.0,560.0,560.0,560,560,560,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,3.096082,3.096082,3.096082,3.096082,3.096082,0.0,0.0
a,lp_aisle_focus,instance_0020.txt,1,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.00278,0.00278,0.00278,0.00278,0.00278,0.0,0.0
a,min_aisle_cover,instance_0001.txt,1,1,0,5.230769230769231,5.230769230769231,5.230769230769231,5.230769230769231,5.230769230769231,0.0,0.0,68.0,68.0,68,68,68,0.0,0.0,13.0,13.0,13,13,13,0.0,0.0,0.034545,0.034545,0.034545,0.034545,0.034545,0.0,0.0
a,min_aisle_cover,instance_0002.txt,1,1,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.000262,0.000262,0.000262,0.000262,0.000262,0.0,0.0
a,min_aisle_cover,instance_0003.txt,1,1,0,6.5,6.5,6.5,6.5,6.5,0.0,0.0,39.0,39.0,39,39,39,0.0,0.0,6.0,6.0,6,6,6,0.0,0.0,0.194193,0.194193,0.194193,0.194193,0.194193,0.0,0.0
a,min_aisle_cover,instance_0004.txt,1,1,0,3.5,3.5,3.5,3.5,3.5,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.019295,0.019295,0.019295,0.019295,0.019295,0.0,0.0
a,min_aisle_cover,instance_0009.txt,1,1,0,3.3,3.3,3.3,3.3,3.3,0.0,0.0,132.0,132.0,132,132,132,0.0,0.0,40.0,40.0,40,40,40,0.0,0.0,0.672039,0.672039,0.672039,0.672039,0.672039,0.0,0.0
a,min_aisle_cover,instance_0012.txt,1,1,0,4.5,4.5,4.5,4.5,4.5,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,8.0,8.0,8,8,8,0.0,0.0,1.343321,1.343321,1.343321,1.343321,1.343321,0.0,0.0
a,min_aisle_cover,instance_0017.txt,1,1,0,3.8043478260869565,3.8043478260869565,3.8043478260869565,3.8043478260869565,3.8043478260869565,0.0,0.0,175.0,175.0,175,175,175,0.0,0.0,46.0,46.0,46,46,46,0.0,0.0,3.322231,3.322231,3.322231,3.322231,3.322231,0.0,0.0
a,min_aisle_cover,instance_0020.txt,1,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.000297,0.000297,0.000297,0.000297,0.000297,0.0,0.0
a,similar,instance_0001.txt,1,1,0,3.0454545454545454,3.0454545454545454,3.0454545454545454,3.0454545454545454,3.0454545454545454,0.0,0.0,67.0,67.0,67,67,67,0.0,0.0,22.0,22.0,22,22,22,0.0,0.0,0.00277,0.00277,0.00277,0.00277,0.00277,0.0,0.0
a,similar,instance_0002.txt,1,1,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.000205,0.000205,0.000205,0.000205,0.000205,0.0,0.0
a,similar,instance_0003.txt,1,1,0,3.1176470588235294,3.1176470588235294,3.1176470588235294,3.1176470588235294,3.1176470588235294,0.0,0.0,106.0,106.0,106,106,106,0.0,0.0,34.0,34.0,34,34,34,0.0,0.0,0.005294,0.005294,0.005294,0.005294,0.005294,0.0,0.0
a,similar,instance_0004.txt,1,1,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,40.0,40.0,40,40,40,0.0,0.0,20.0,20.0,20,20,20,0.0,0.0,0.001671,0.001671,0.001671,0.001671,0.001671,0.0,0.0
a,similar,instance_0005.txt,1,1,0,31.840579710144926,31.840579710144926,31.840579710144926,31.840579710144926,31.840579710144926,0.0,0.0,4394.0,4394.0,4394,4394,4394,0.0,0.0,138.0,138.0,138,138,138,0.0,0.0,0.282108,0.282108,0.282108,0.282108,0.282108,0.0,0.0
a,similar,instance_0006.txt,1,1,0,25.946666666666665,25.946666666666665,25.946666666666665,25.946666666666665,25.946666666666665,0.0,0.0,3892.0,3892.0,3892,3892,3892,0.0,0.0,150.0,150.0,150,150,150,0.0,0.0,0.253398,0.253398,0.253398,0.253398,0.253398,0.0,0.0
a,similar,instance_0007.txt,1,1,0,26.71527777777778,26.71527777777778,26.71527777777778,26.71527777777778,26.71527777777778,0.0,0.0,3847.0,3847.0,3847,3847,3847,0.0,0.0,144.0,144.0,144,144,144,0.0,0.0,0.250496,0.250496,0.250496,0.250496,0.250496,0.0,0.0
a,similar,instance_0008.txt,1,1,0,21.507575757575758,21.507575757575758,21.507575757575758,21.507575757575758,21.507575757575758,0.0,0.0,2839.0,2839.0,2839,2839,2839,0.0,0.0,132.0,132.0,132,132,132,0.0,0.0,0.155665,0.155665,0.155665,0.155665,0.155665,0.0,0.0
a,similar,instance_0009.txt,1,1,0,1.9125,1.9125,1.9125,1.9125,1.9125,0.0,0.0,153.0,153.0,153,153,153,0.0,0.0,80.0,80.0,80,80,80,0.0,0.0,0.024926,0.024926,0.024926,0.024926,0.024926,0.0,0.0
a,similar,instance_0010.txt,1,1,0,5.6688311688311686,5.6688311688311686,5.6688311688311686,5.6688311688311686,5.6688311688311686,0.0,0.0,1746.0,1746.0,1746,1746,1746,0.0,0.0,308.0,308.0,308,308,308,0.0,0.0,0.270288,0.270288,0.270288,0.270288,0.270288,0.0,0.0
a,similar,instance_0011.txt,1,1,0,6.468354430379747,6.468354430379747,6.468354430379747,6.468354430379747,6.468354430379747,0.0,0.0,2044.0,2044.0,2044,2044,2044,0.0,0.0,316.0,316.0,316,316,316,0.0,0.0,0.309132,0.309132,0.309132,0.309132,0.309132,0.0,0.0
a,similar,instance_0012.txt,1,1,0,2.5285714285714285,2.5285714285714285,2.5285714285714285,2.5285714285714285,2.5285714285714285,0.0,0.0,177.0,177.0,177,177,177,0.0,0.0,70.0,70.0,70,70,70,0.0,0.0,0.013423,0.013423,0.013423,0.013423,0.013423,0.0,0.0
a,similar,instance_0013.txt,1,1,0,12.420054200542005,12.420054200542005,12.420054200542005,12.420054200542005,12.420054200542005,0.0,0.0,4583.0,4583.0,4583,4583,4583,0.0,0.0,369.0,369.0,369,369,369,0.0,0.0,0.752888,0.752888,0.752888,0.752888,0.752888,0.0,0.0
a,similar,instance_0014.txt,1,1,0,20.20626631853786,20.20626631853786,20.20626631853786,20.20626631853786,20.20626631853786,0.0,0.0,7739.0,7739.0,7739,7739,7739,0.0,0.0,383.0,383.0,383,383,383,0.0,0.0,1.185403,1.185403,1.185403,1.185403,1.185403,0.0,0.0
a,similar,instance_0015.txt,1,1,0,10.334269662921349,10.334269662921349,10.334269662921349,10.334269662921349,10.334269662921349,0.0,0.0,3679.0,3679.0,3679,3679,3679,0.0,0.0,356.0,356.0,356,356,356,0.0,0.0,0.494879,0.494879,0.494879,0.494879,0.494879,0.0,0.0
a,similar,instance_0016.txt,1,1,0,9.026315789473685,9.026315789473685,9.026315789473685,9.026315789473685,9.026315789473685,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,76.0,76.0,76,76,76,0.0,0.0,0.035687,0.035687,0.035687,0.035687,0.035687,0.0,0.0
a,similar,instance_0017.txt,1,1,0,3.4313725490196076,3.4313725490196076,3.4313725490196076,3.4313725490196076,3.4313725490196076,0.0,0.0,175.0,175.0,175,175,175,0.0,0.0,51.0,51.0,51,51,51,0.0,0.0,0.009596,0.009596,0.009596,0.009596,0.009596,0.0,0.0
a,similar,instance_0018.txt,1,1,0,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,79.0,79.0,79,79,79,0.0,0.0,0.055229,0.055229,0.055229,0.055229,0.055229,0.0,0.0
a,similar,instance_0019.txt,1,1,0,9.081818181818182,9.081818181818182,9.081818181818182,9.081818181818182,9.081818181818182,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,110.0,110.0,110,110,110,0.0,0.0,0.066266,0.066266,0.066266,0.066266,0.066266,0.0,0.0
a,similar,instance_0020.txt,1,1,0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,12.0,12.0,12,12,12,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.000147,0.000147,0.000147,0.000147,0.000147,0.0,0.0
a,similar_multi,instance_0001.txt,1,1,0,3.0454545454545454,3.0454545454545454,3.0454545454545454,3.0454545454545454,3.0454545454545454,0.0,0.0,67.0,67.0,67,67,67,0.0,0.0,22.0,22.0,22,22,22,0.0,0.0,0.004079,0.004079,0.004079,0.004079,0.004079,0.0,0.0
a,similar_multi,instance_0002.txt,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.000204,0.000204,0.000204,0.000204,0.000204,0.0,0.0
a,similar_multi,instance_0003.txt,1,1,0,2.9444444444444446,2.9444444444444446,2.9444444444444446,2.9444444444444446,2.9444444444444446,0.0,0.0,106.0,106.0,106,106,106,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,0.012636,0.012636,0.012636,0.012636,0.012636,0.0,0.0
a,similar_multi,instance_0004.txt,1,1,0,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,1.7727272727272727,0.0,0.0,39.0,39.0,39,39,39,0.0,0.0,22.0,22.0,22,22,22,0.0,0.0,0.001366,0.001366,0.001366,0.001366,0.001366,0.0,0.0
a,similar_multi,instance_0005.txt,1,1,0,32.55555555555556,32.55555555555556,32.55555555555556,32.55555555555556,32.55555555555556,0.0,0.0,4395.0,4395.0,4395,4395,4395,0.0,0.0,135.0,135.0,135,135,135,0.0,0.0,0.237531,0.237531,0.237531,0.237531,0.237531,0.0,0.0
a,similar_multi,instance_0006.txt,1,1,0,26.841379310344827,26.841379310344827,26.841379310344827,26.841379310344827,26.841379310344827,0.0,0.0,3892.0,3892.0,3892,3892,3892,0.0,0.0,145.0,145.0,145,145,145,0.0,0.0,0.2875,0.2875,0.2875,0.2875,0.2875,0.0,0.0
a,similar_multi,instance_0007.txt,1,1,0,26.71527777777778,26.71527777777778,26.71527777777778,26.71527777777778,26.71527777777778,0.0,0.0,3847.0,3847.0,3847,3847,3847,0.0,0.0,144.0,144.0,144,144,144,0.0,0.0,0.329121,0.329121,0.329121,0.329121,0.329121,0.0,0.0
a,similar_multi,instance_0008.txt,1,1,0,22.015503875968992,22.015503875968992,22.015503875968992,22.015503875968992,22.015503875968992,0.0,0.0,2840.0,2840.0,2840,2840,2840,0.0,0.0,129.0,129.0,129,129,129,0.0,0.0,0.234291,0.234291,0.234291,0.234291,0.234291,0.0,0.0
a,similar_multi,instance_0009.txt,1,1,0,2.095890410958904,2.095890410958904,2.095890410958904,2.095890410958904,2.095890410958904,0.0,0.0,153.0,153.0,153,153,153,0.0,0.0,73.0,73.0,73,73,73,0.0,0.0,0.018555,0.018555,0.018555,0.018555,0.018555,0.0,0.0
a,similar_multi,instance_0010.txt,1,1,0,5.839464882943144,5.839464882943144,5.839464882943144,5.839464882943144,5.839464882943144,0.0,0.0,1746.0,1746.0,1746,1746,1746,0.0,0.0,299.0,299.0,299,299,299,0.0,0.0,0.494813,0.494813,0.494813,0.494813,0.494813,0.0,0.0
a,similar_multi,instance_0011.txt,1,1,0,6.8624161073825505,6.8624161073825505,6.8624161073825505,6.8624161073825505,6.8624161073825505,0.0,0.0,2045.0,2045.0,2045,2045,2045,0.0,0.0,298.0,298.0,298,298,298,0.0,0.0,0.349277,0.349277,0.349277,0.349277,0.349277,0.0,0.0
a,similar_multi,instance_0012.txt,1,1,0,2.550724637681159,2.550724637681159,2.550724637681159,2.550724637681159,2.550724637681159,0.0,0.0,176.0,176.0,176,176,176,0.0,0.0,69.0,69.0,69,69,69,0.0,0.0,0.033418,0.033418,0.033418,0.033418,0.033418,0.0,0.0
a,similar_multi,instance_0013.txt,1,1,0,12.590659340659341,12.590659340659341,12.590659340659341,12.590659340659341,12.590659340659341,0.0,0.0,4583.0,4583.0,4583,4583,4583,0.0,0.0,364.0,364.0,364,364,364,0.0,0.0,0.632011,0.632011,0.632011,0.632011,0.632011,0.0,0.0
a,similar_multi,instance_0014.txt,1,1,0,20.637333333333334,20.637333333333334,20.637333333333334,20.637333333333334,20.637333333333334,0.0,0.0,7739.0,7739.0,7739,7739,7739,0.0,0.0,375.0,375.0,375,375,375,0.0,0.0,1.052409,1.052409,1.052409,1.052409,1.052409,0.0,0.0
a,similar_multi,instance_0015.txt,1,1,0,10.481481481481481,10.481481481481481,10.481481481481481,10.481481481481481,10.481481481481481,0.0,0.0,3679.0,3679.0,3679,3679,3679,0.0,0.0,351.0,351.0,351,351,351,0.0,0.0,0.822586,0.822586,0.822586,0.822586,0.822586,0.0,0.0
a,similar_multi,instance_0016.txt,1,1,0,9.942028985507246,9.942028985507246,9.942028985507246,9.942028985507246,9.942028985507246,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,69.0,69.0,69,69,69,0.0,0.0,0.031013,0.031013,0.031013,0.031013,0.031013,0.0,0.0
a,similar_multi,instance_0017.txt,1,1,0,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,0.0,0.0,175.0,175.0,175,175,175,0.0,0.0,49.0,49.0,49,49,49,0.0,0.0,0.011454,0.011454,0.011454,0.011454,0.011454,0.0,0.0
a,similar_multi,instance_0018.txt,1,1,0,15.0625,15.0625,15.0625,15.0625,15.0625,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,80.0,80.0,80,80,80,0.0,0.0,0.074918,0.074918,0.074918,0.074918,0.074918,0.0,0.0
a,similar_multi,instance_0019.txt,1,1,0,9.699029126213592,9.699029126213592,9.699029126213592,9.699029126213592,9.699029126213592,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,103.0,103.0,103,103,103,0.0,0.0,0.091304,0.091304,0.091304,0.091304,0.091304,0.0,0.0
a,similar_multi,instance_0020.txt,1,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.000159,0.000159,0.000159,0.000159,0.000159,0.0,0.0
a,simple,instance_0001.txt,1,1,0,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.0,0.0,68.0,68.0,68,68,68,0.0,0.0,24.0,24.0,24,24,24,0.0,0.0,0.00219,0.00219,0.00219,0.00219,0.00219,0.0,0.0
a,simple,instance_0002.txt,1,1,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.000228,0.000228,0.000228,0.000228,0.000228,0.0,0.0
a,simple,instance_0003.txt,1,1,0,3.212121212121212,3.212121212121212,3.212121212121212,3.212121212121212,3.212121212121212,0.0,0.0,106.0,106.0,106,106,106,0.0,0.0,33.0,33.0,33,33,33,0.0,0.0,0.004316,0.004316,0.004316,0.004316,0.004316,0.0,0.0
a,simple,instance_0004.txt,1,1,0,1.8181818181818181,1.8181818181818181,1.8181818181818181,1.8181818181818181,1.8181818181818181,0.0,0.0,40.0,40.0,40,40,40,0.0,0.0,22.0,22.0,22,22,22,0.0,0.0,0.001163,0.001163,0.001163,0.001163,0.001163,0.0,0.0
a,simple,instance_0005.txt,1,1,0,32.30882352941177,32.30882352941177,32.30882352941177,32.30882352941177,32.30882352941177,0.0,0.0,4394.0,4394.0,4394,4394,4394,0.0,0.0,136.0,136.0,136,136,136,0.0,0.0,0.18298,0.18298,0.18298,0.18298,0.18298,0.0,0.0
a,simple,instance_0006.txt,1,1,0,27.602836879432623,27.602836879432623,27.602836879432623,27.602836879432623,27.602836879432623,0.0,0.0,3892.0,3892.0,3892,3892,3892,0.0,0.0,141.0,141.0,141,141,141,0.0,0.0,0.201941,0.201941,0.201941,0.201941,0.201941,0.0,0.0
a,simple,instance_0007.txt,1,1,0,25.993243243243242,25.993243243243242,25.993243243243242,25.993243243243242,25.993243243243242,0.0,0.0,3847.0,3847.0,3847,3847,3847,0.0,0.0,148.0,148.0,148,148,148,0.0,0.0,0.233892,0.233892,0.233892,0.233892,0.233892,0.0,0.0
a,simple,instance_0008.txt,1,1,0,21.19402985074627,21.19402985074627,21.19402985074627,21.19402985074627,21.19402985074627,0.0,0.0,2840.0,2840.0,2840,2840,2840,0.0,0.0,134.0,134.0,134,134,134,0.0,0.0,0.1422,0.1422,0.1422,0.1422,0.1422,0.0,0.0
a,simple,instance_0009.txt,1,1,0,1.7882352941176471,1.7882352941176471,1.7882352941176471,1.7882352941176471,1.7882352941176471,0.0,0.0,152.0,152.0,152,152,152,0.0,0.0,85.0,85.0,85,85,85,0.0,0.0,0.017118,0.017118,0.017118,0.017118,0.017118,0.0,0.0
a,simple,instance_0010.txt,1,1,0,5.705882352941177,5.705882352941177,5.705882352941177,5.705882352941177,5.705882352941177,0.0,0.0,1746.0,1746.0,1746,1746,1746,0.0,0.0,306.0,306.0,306,306,306,0.0,0.0,0.341273,0.341273,0.341273,0.341273,0.341273,0.0,0.0
a,simple,instance_0011.txt,1,1,0,6.6612377850162865,6.6612377850162865,6.6612377850162865,6.6612377850162865,6.6612377850162865,0.0,0.0,2045.0,2045.0,2045,2045,2045,0.0,0.0,307.0,307.0,307,307,307,0.0,0.0,0.31944,0.31944,0.31944,0.31944,0.31944,0.0,0.0
a,simple,instance_0012.txt,1,1,0,2.1728395061728394,2.1728395061728394,2.1728395061728394,2.1728395061728394,2.1728395061728394,0.0,0.0,176.0,176.0,176,176,176,0.0,0.0,81.0,81.0,81,81,81,0.0,0.0,0.033279,0.033279,0.033279,0.033279,0.033279,0.0,0.0
a,simple,instance_0013.txt,1,1,0,12.453804347826088,12.453804347826088,12.453804347826088,12.453804347826088,12.453804347826088,0.0,0.0,4583.0,4583.0,4583,4583,4583,0.0,0.0,368.0,368.0,368,368,368,0.0,0.0,0.628134,0.628134,0.628134,0.628134,0.628134,0.0,0.0
a,simple,instance_0014.txt,1,1,0,20.41952506596306,20.41952506596306,20.41952506596306,20.41952506596306,20.41952506596306,0.0,0.0,7739.0,7739.0,7739,7739,7739,0.0,0.0,379.0,379.0,379,379,379,0.0,0.0,1.306877,1.306877,1.306877,1.306877,1.306877,0.0,0.0
a,simple,instance_0015.txt,1,1,0,10.422096317280452,10.422096317280452,10.422096317280452,10.422096317280452,10.422096317280452,0.0,0.0,3679.0,3679.0,3679,3679,3679,0.0,0.0,353.0,353.0,353,353,353,0.0,0.0,0.644396,0.644396,0.644396,0.644396,0.644396,0.0,0.0
a,simple,instance_0016.txt,1,1,0,9.146666666666667,9.146666666666667,9.146666666666667,9.146666666666667,9.146666666666667,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,75.0,75.0,75,75,75,0.0,0.0,0.029497,0.029497,0.029497,0.029497,0.029497,0.0,0.0
a,simple,instance_0017.txt,1,1,0,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,0.0,0.0,175.0,175.0,175,175,175,0.0,0.0,49.0,49.0,49,49,49,0.0,0.0,0.009568,0.009568,0.009568,0.009568,0.009568,0.0,0.0
a,simple,instance_0018.txt,1,1,0,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,79.0,79.0,79,79,79,0.0,0.0,0.054806,0.054806,0.054806,0.054806,0.054806,0.0,0.0
a,simple,instance_0019.txt,1,1,0,9.60576923076923,9.60576923076923,9.60576923076923,9.60576923076923,9.60576923076923,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,104.0,104.0,104,104,104,0.0,0.0,0.055277,0.055277,0.055277,0.055277,0.055277,0.0,0.0
a,simple,instance_0020.txt,1,1,0,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.0,0.0,11.0,11.0,11,11,11,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.000148,0.000148,0.000148,0.000148,0.000148,0.0,0.0
a,simple_multi,instance_0001.txt,1,1,0,2.9565217391304346,2.9565217391304346,2.9565217391304346,2.9565217391304346,2.9565217391304346,0.0,0.0,68.0,68.0,68,68,68,0.0,0.0,23.0,23.0,23,23,23,0.0,0.0,0.005546,0.005546,0.005546,0.005546,0.005546,0.0,0.0
a,simple_multi,instance_0002.txt,1,1,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.000171,0.000171,0.000171,0.000171,0.000171,0.0,0.0
a,simple_multi,instance_0003.txt,1,1,0,3.533333333333333,3.533333333333333,3.533333333333333,3.533333333333333,3.533333333333333,0.0,0.0,106.0,106.0,106,106,106,0.0,0.0,30.0,30.0,30,30,30,0.0,0.0,0.00695,0.00695,0.00695,0.00695,0.00695,0.0,0.0
a,simple_multi,instance_0004.txt,1,1,0,1.6956521739130435,1.6956521739130435,1.6956521739130435,1.6956521739130435,1.6956521739130435,0.0,0.0,39.0,39.0,39,39,39,0.0,0.0,23.0,23.0,23,23,23,0.0,0.0,0.001904,0.001904,0.001904,0.001904,0.001904,0.0,0.0
a,simple_multi,instance_0005.txt,1,1,0,33.037593984962406,33.037593984962406,33.037593984962406,33.037593984962406,33.037593984962406,0.0,0.0,4394.0,4394.0,4394,4394,4394,0.0,0.0,133.0,133.0,133,133,133,0.0,0.0,0.298805,0.298805,0.298805,0.298805,0.298805,0.0,0.0
