dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,af_mixed_order-asc_prune-null,instance_0011.txt,1,1,0,0,10.487179487179487,10.487179487179487,10.487179487179487,10.487179487179487,10.487179487179487,0.0,0.0,409.0,409.0,409,409,409,0.0,0.0,39.0,39.0,39,39,39,0.0,0.0,0.254259,0.254259,0.254259,0.254259,0.254259,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0012.txt,1,1,0,0,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,2.888888888888889,0.0,0.0,78.0,78.0,78,78,78,0.0,0.0,27.0,27.0,27,27,27,0.0,0.0,0.008401,0.008401,0.008401,0.008401,0.008401,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0013.txt,1,1,0,0,101.73333333333333,101.73333333333333,101.73333333333333,101.73333333333333,101.73333333333333,0.0,0.0,1526.0,1526.0,1526,1526,1526,0.0,0.0,15.0,15.0,15,15,15,0.0,0.0,0.334305,0.334305,0.334305,0.334305,0.334305,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0014.txt,1,1,0,0,178.72727272727272,178.72727272727272,178.72727272727272,178.72727272727272,178.72727272727272,0.0,0.0,1966.0,1966.0,1966,1966,1966,0.0,0.0,11.0,11.0,11,11,11,0.0,0.0,0.459064,0.459064,0.459064,0.459064,0.459064,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0015.txt,1,1,0,0,146.0,146.0,146.0,146.0,146.0,0.0,0.0,438.0,438.0,438,438,438,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.193416,0.193416,0.193416,0.193416,0.193416,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0016.txt,1,1,0,0,75.5,75.5,75.5,75.5,75.5,0.0,0.0,151.0,151.0,151,151,151,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.011564,0.011564,0.011564,0.011564,0.011564,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0017.txt,1,1,0,0,34.5,34.5,34.5,34.5,34.5,0.0,0.0,69.0,69.0,69,69,69,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.001849,0.001849,0.001849,0.001849,0.001849,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0018.txt,1,1,0,0,108.8,108.8,108.8,108.8,108.8,0.0,0.0,544.0,544.0,544,544,544,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.042071,0.042071,0.042071,0.042071,0.042071,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0019.txt,1,1,0,0,202.0,202.0,202.0,202.0,202.0,0.0,0.0,202.0,202.0,202,202,202,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.01084,0.01084,0.01084,0.01084,0.01084,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0020.txt,1,1,0,0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.000126,0.000126,0.000126,0.000126,0.000126,0.0,0.0
