dataset,instance,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,instance_0011.txt,6.503241595918109,6.50080881609544,6.593548387096774,6.350931677018633,6.683006535947713,0.007645251051118956,0.08743712627436331,2044.4666666666667,2044.0,2044,2044,2045,0.24888888888888897,0.4988876515698589,314.43333333333334,314.5,316,306,322,17.84555555555556,4.224400023145956,0.2263057860999955,0.23151291499971194,0.23540790999959427,0.15691971799969906,0.24961305599936168,0.00043808026236195235,0.020930366990618017
a,instance_0012.txt,2.183273981290188,2.2125,2.0952380952380953,1.84375,2.4583333333333335,0.016852863581547646,0.129818579492874,176.56666666666666,177.0,177,176,177,0.24555555555555564,0.4955356249106169,81.16666666666667,80.0,84,72,96,24.805555555555557,4.9805175991613115,0.019235438166742825,0.01892389499971614,0.025161302000014985,0.014713880999806861,0.02684068200051115,8.301065375029772e-06,0.0028811569507803236
a,instance_0013.txt,12.481896089883588,12.453804347826088,12.453804347826088,12.31989247311828,12.766016713091922,0.012055478066852891,0.10979744107606922,4583.0,4583.0,4583,4583,4583,0.0,0.0,367.2,368.0,368,359,372,10.29333333333334,3.2083225108042583,0.418484005333327,0.371511959000145,0.7240057809995051,0.34473487100058264,0.8095996060001198,0.016135094651551996,0.12702399242486434
a,instance_0014.txt,20.283079242003534,20.285749130835086,20.31233595800525,20.04922279792746,20.58244680851064,0.018484246665697153,0.1359567823453363,7739.0,7739.0,7739,7739,7739,0.0,0.0,381.56666666666666,381.5,381,376,386,6.512222222222221,2.551905606056427,0.6113375835666678,0.5730063130004055,1.256170992999614,0.557733958999961,1.256170992999614,0.015559594259583143,0.12473810267750245
a,instance_0015.txt,10.386408353397723,10.392655367231638,10.451704545454545,10.219444444444445,10.541547277936962,0.006206500246195941,0.07878134453153196,3679.0,3679.0,3679,3679,3679,0.0,0.0,354.23333333333335,354.0,352,349,360,7.245555555555554,2.6917569644296555,0.3487454757333277,0.28859821349988124,0.597834729999704,0.2658933340007934,0.6285196819999328,0.012545732752558698,0.11200773523537871
a,instance_0016.txt,9.341123637086927,9.397260273972602,9.397260273972602,9.026315789473685,9.8,0.03332597374742745,0.18255402966636328,686.0,686.0,686,686,686,0.0,0.0,73.46666666666667,73.0,73,70,76,2.048888888888888,1.4313940369055922,0.03207589866669878,0.03189792750026754,0.032213850000516686,0.030682030999741983,0.03365868899982161,5.008638613851638e-07,0.0007077173598161654
a,instance_0017.txt,3.605299398081093,3.6086309523809526,3.8043478260869565,3.1818181818181817,4.069767441860465,0.05250590255790381,0.22914166482310416,175.0,175.0,175,175,175,0.0,0.0,48.733333333333334,48.5,46,43,55,9.328888888888885,3.0543229837214145,0.006214970266713257,0.006031727000390674,0.006884602000354789,0.005444915000225592,0.0076222110001253895,3.030557450125919e-07,0.0005505049909061606
a,instance_0018.txt,14.847194412691518,14.876543209876543,14.876543209876543,14.176470588235293,15.64935064935065,0.10877882791373397,0.3298163548305844,1205.0,1205.0,1205,1205,1205,0.0,0.0,81.2,81.0,81,77,85,3.226666666666668,1.7962924780409977,0.037133054600023266,0.036414146500192146,0.03522440400047344,0.034508212999753596,0.05065846900015458,8.28016508369321e-06,0.002877527599119287
a,instance_0019.txt,9.433517889419972,9.424528301886792,9.60576923076923,9.0,9.891089108910892,0.05692496112356145,0.23858952433743072,999.0,999.0,999,999,999,0.0,0.0,105.96666666666667,106.0,104,101,111,7.165555555555553,2.67685553505518,0.0592383209665968,0.05916876499986756,0.059964715000205615,0.05580815499979508,0.06231672600006277,2.6562700812429245e-06,0.001629806761933121
a,instance_0020.txt,3.444444444444444,3.5,3.6666666666666665,3.0,4.0,0.10617283950617283,0.3258417399692262,11.133333333333333,11.0,11,10,12,0.5822222222222221,0.7630348761506397,3.2666666666666666,3.0,3,3,4,0.19555555555555554,0.4422166387140533,3.0133366635709535e-05,2.9036500109214103e-05,2.8948999897693284e-05,2.5950999770429917e-05,4.2149000364588574e-05,1.0578672421377995e-11,3.2524871131763145e-06
