dataset,instance,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,instance_0011.txt,9.166666666666666,9.166666666666666,9.166666666666666,9.166666666666666,9.166666666666666,0.0,0.0,330.0,330.0,330,330,330,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,0.02212486566671335,0.022854325500247796,0.020519589000286942,0.012944308999976784,0.025458709000304225,7.2566632399333885e-06,0.00269381945199254
a,instance_0012.txt,3.799999999999999,3.8,3.8,3.8,3.8,7.888609052210118e-31,8.881784197001252e-16,38.0,38.0,38,38,38,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,0.0009575067999321619,0.0009589780001988402,0.0009963949996745214,0.0009237260001100367,0.0010033529997599544,5.050126208654836e-10,2.247248586306116e-05
a,instance_0013.txt,75.52380952380955,75.52380952380952,75.52380952380952,75.52380952380952,75.52380952380952,8.077935669463161e-28,2.842170943040401e-14,1586.0,1586.0,1586,1586,1586,0.0,0.0,21.0,21.0,21,21,21,0.0,0.0,0.03314893853336495,0.026593248499921174,0.05662336499972298,0.025729855999998108,0.06317249999938213,0.00014849752324841206,0.012185955984181629
a,instance_0014.txt,109.66666666666664,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667,8.077935669463161e-28,2.842170943040401e-14,1974.0,1974.0,1974,1974,1974,0.0,0.0,18.0,18.0,18,18,18,0.0,0.0,0.03377197493337007,0.03029555300008724,0.053202602000055776,0.029095159999997122,0.053202602000055776,6.414163147460571e-05,0.008008847075241587
a,instance_0015.txt,99.0,99.0,99.0,99.0,99.0,0.0,0.0,396.0,396.0,396,396,396,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,0.006697463900006066,0.007454603999576648,0.007475281000552059,0.003929808000066259,0.007891339999332558,1.8068508413280458e-06,0.0013441915195864188
a,instance_0016.txt,75.5,75.5,75.5,75.5,75.5,0.0,0.0,151.0,151.0,151,151,151,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.0006141627667299569,0.0006133540000519133,0.0006196270005602855,0.0005799159998787218,0.0006455249995269696,2.576004714003247e-10,1.6049936803624015e-05
a,instance_0017.txt,12.83333333333333,12.833333333333334,12.833333333333334,12.833333333333334,12.833333333333334,1.262177448353619e-29,3.552713678800501e-15,77.0,77.0,77,77,77,0.0,0.0,6.0,6.0,6,6,6,0.0,0.0,0.0008579491333875922,0.0008489575002386118,0.0008909320004022447,0.0007719269997323863,0.0011058630007028114,4.550535231104457e-09,6.745765509639701e-05
a,instance_0018.txt,83.85714285714283,83.85714285714286,83.85714285714286,83.85714285714286,83.85714285714286,8.077935669463161e-28,2.842170943040401e-14,587.0,587.0,587,587,587,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,0.004681472666743502,0.004690620999554085,0.004732590999992681,0.004411378000440891,0.0050555969992274186,1.7557197440715312e-08,0.00013250357519974814
a,instance_0019.txt,202.0,202.0,202.0,202.0,202.0,0.0,0.0,202.0,202.0,202,202,202,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.0006695576998633139,0.000656103500205063,0.0008310749999509426,0.0006132549997346359,0.0008310749999509426,2.42974393051192e-09,4.929243279157482e-05
a,instance_0020.txt,3.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,6.0,6,6,6,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.915579996421002e-05,1.862499993876554e-05,2.9769999855489004e-05,1.7110000044340268e-05,2.9769999855489004e-05,5.761456019907814e-12,2.4003033183137114e-06
